city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Perry County	United States	Berrymen Service Station - Closed late 80s.around 1993 our church was holding a yard sale close to the service station. Two girls walking by the place stopped to talk with our group. They was around the side of the building, they said it sounded like something moved in side. me and my friend went to look. No one was inside as far as we could see. the place was locked solid. No windows were busted out. Another witness said that he and a friend walked by the building. It was getting dark, and they were walking by. They heard walking inside. They went to investigate & it was locked up. No way any one got in. then a strange glow was seen in the corner. It floated. He said both ran, and did not look back.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	False	True	1800/02/26	wikipedia	13.233333333333333	11.5	Afternoon	Unknown	Unknown	1800	True																																		Hazard	37.24954	-83.1932284	original		Berrymen Service Station - Closed (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														late 80s.around 1993 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		Two (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						Berrymen Service Station - Closed (Score: 0.0000)	Berrymen Service Station - Closed (Score: 0.4000)																																									late 80s.around 1993 (Score: 0.0000)	late 80s.around 1993 (Score: 0.4000)					Two (Score: 0.0000)	Two (Score: 0.4000)								"[{""text"": ""Berrymen Service Station - Closed"", ""label"": ""ORG"", ""start"": 0, ""end"": 33, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""late 80s.around 1993"", ""label"": ""TIME"", ""start"": 34, ""end"": 54, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Two"", ""label"": ""CARDINAL"", ""start"": 120, ""end"": 123, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	County School Board - a bus driver, and churchman said the service garage the buses are re paired at is said haunted. One worker was washing up, and thought he seen a man to the side of him. After he looked closer, no one was around. He told a guy that worked there of this. He was told stuff went on there like that all the time. Guys lunch bags messed up. And other things they may have with them. Tools moved from place to place. And lost. Footsteps heard, with no one around. And a man has been seen that was not to be there. Then on a closer look he is not found. The school may have a new garage.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	True	True	2023/02/26	wikipedia	13.233333333333333	11.5	Morning	Unknown	Unknown	2023	True	kentucky	Few Witnesses	Little Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents			Few Homicides								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Good Air Quality	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Hazard	37.24954	-83.1932284	original	Footsteps (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	County School Board (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																One (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Footsteps (Score: 0.0000)	Footsteps (Score: 0.4000)		County School Board (Score: 0.0000)	County School Board (Score: 0.4000)																																															One (Score: 0.0000)	One (Score: 0.4000)								"[{""text"": ""County School Board"", ""label"": ""ORG"", ""start"": 0, ""end"": 19, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 118, ""end"": 121, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Footsteps"", ""label"": ""PERSON"", ""start"": 443, ""end"": 452, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	Goody's Clothing Store - Many strange things have been heard in the store, and generally happen after closing when there are only a handful of people in the store. One night a manager and a cashier were getting ready to lock up when the bell at the service desk started ringing. Also strange voices have been heard on the intercom system after hours. The store built in the 1980's may have been built on an abandoned cemetery.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	True	False	2004/09/28	wikipedia		11.5	Afternoon	Unknown	Unknown	2004	False																																		Hazard	37.24954	-83.1932284	original		Goody's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			1980 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		Cemetery (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									One night (SpaCy_Score: 0.0000, Rule_Score: 0.4000), hours (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								Goody's (Score: 0.0000)	Goody's (Score: 0.4000)								1980 (Score: 0.0000)	1980 (Score: 0.4000)					Cemetery (Score: 0.0000)	Cemetery (Score: 0.4000)																										One night (Score: 0.0000), hours (Score: 0.0000)	One night (Score: 0.4000), hours (Score: 0.4000)														"[{""text"": ""Goody's"", ""label"": ""ORG"", ""start"": 0, ""end"": 7, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One night"", ""label"": ""TIME"", ""start"": 164, ""end"": 173, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""hours"", ""label"": ""TIME"", ""start"": 344, ""end"": 349, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1980"", ""label"": ""DATE"", ""start"": 374, ""end"": 378, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Cemetery"", ""label"": ""PRODUCT"", ""start"": 417, ""end"": 425, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	Old Miners Memorial Hospital and ARH Regional Hospital - Built in the 1950's this hospital has seen many deaths from the people of eastern KY being the only hospital for almost 5 counties around it for many years. Abandoned in 1987 and turned into an office building and part of the University of Kentucky, the spirits inside still do not rest. Sightings include someone calling your name in the hallways, to no answer of course, a strange black form that can knock you down in the old mental ward. Many a security guard has quit because of this building.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	False	True	1987/01/01	description	13.233333333333333	11.5	Unknown	Unknown	Unknown	1987	True																																		Hazard	37.24954	-83.1932284	original		ARH Regional Hospital - Built (SpaCy_Score: 0.0000, Rule_Score: 0.4000), the University of Kentucky (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		eastern KY (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	1950 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), many years (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1987 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													almost 5 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						ARH Regional Hospital - Built (Score: 0.0000), the University of Kentucky (Score: 0.0000)	ARH Regional Hospital - Built (Score: 0.4000), the University of Kentucky (Score: 0.4000)					eastern KY (Score: 0.0000)	eastern KY (Score: 0.4000)		1950 (Score: 0.0000), many years (Score: 0.0000), 1987 (Score: 0.0000)	1950 (Score: 0.4000), many years (Score: 0.4000), 1987 (Score: 0.4000)																																						almost 5 (Score: 0.0000)	almost 5 (Score: 0.4000)								"[{""text"": ""ARH Regional Hospital - Built"", ""label"": ""ORG"", ""start"": 33, ""end"": 62, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1950"", ""label"": ""DATE"", ""start"": 70, ""end"": 74, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""eastern KY"", ""label"": ""LOC"", ""start"": 131, ""end"": 141, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""almost 5"", ""label"": ""CARDINAL"", ""start"": 170, ""end"": 178, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""many years"", ""label"": ""DATE"", ""start"": 202, ""end"": 212, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1987"", ""label"": ""DATE"", ""start"": 227, ""end"": 231, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the University of Kentucky"", ""label"": ""ORG"", ""start"": 279, ""end"": 305, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	Raccoon Creek Rd Glomar - things have been spotted at night like green glowing figures and also things happen in the homes as well.... particularly on the right side of the road.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	False	True	2002/02/26	wikipedia	13.233333333333333	11.5	Afternoon	Ghost Light	Unknown	2002	False																																		Stann Creek District	16.83333	-88.46667	description	Rd Glomar - things (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								Raccoon Creek (SpaCy_Score: 0.0000, Rule_Score: 0.4000)							night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)					Rd Glomar - things (Score: 0.0000)	Rd Glomar - things (Score: 0.4000)																							Raccoon Creek (Score: 0.0000)	Raccoon Creek (Score: 0.4000)																				night (Score: 0.0000)	night (Score: 0.4000)														"[{""text"": ""Raccoon Creek"", ""label"": ""FAC"", ""start"": 0, ""end"": 13, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Rd Glomar - things"", ""label"": ""PERSON"", ""start"": 14, ""end"": 32, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 54, ""end"": 59, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	Sherwin Williams Paint Store - it is said that the workers have heard mysterious noises and voices in the back where the bathroom is.They have seen a black shadow climbing the walls.The paint gets knocked off the shelves, and the phones start to ring.No one will be around.At nite you can see a glowing figure in the window.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	True	True	1944/06/12	wikipedia	13.283333333333331	11.5	Morning	Ghost Light	Supernatural Phenomenon	1944	True																																		Hazard	37.24954	-83.1932284	original	Sherwin Williams Paint Store (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																				Sherwin Williams Paint Store (Score: 0.0000)	Sherwin Williams Paint Store (Score: 0.4000)																																																											"[{""text"": ""Sherwin Williams Paint Store"", ""label"": ""PERSON"", ""start"": 0, ""end"": 28, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	Tunnel Hill - Tunnel Hill is located a couple of miles in the back roads of Napfor just before you get to low water bridge. Directly on top of the twin tunnels lie two cemeteries. But forget about the cemeteries for the tunnels are the sites of many bizarre occurrences. The story has it that there is a hidden chamber hidden among the manholes. It is said that the manhole will give way to the secret passage and those who have ventured into this passage have no recollection of how they got there. When walking through the tunnels all light sources will slowly drain and the further you venture into the tunnel total darkness. It is then that random light sources will appear from cracks and crevices on various places in the tunnel. Rather you go in the day or night the same will happen because most occurrences happen once you reach the middle of the tunnel. The right tunnel is much more active than the left. NEVER go alone. Beware these tunnels are still in service and actual trains still pass through each day. One such aspect of the haunting place is the ghost train, which you will actually hear and even feel beneath your feet. Faint train horns echo throughout this terrifying area. Also feel free to explore the large active cemeteries above. Rumors are there many more horrifying things that have happened and continue to happen that cannot be mentioned in this article. - July 2005 Update/Warning: This may not be a safe place to visit. There reports of people being chased out of the tunnels by something unexplained. This can lead to injury or worse.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	False	True	1968/02/26	wikipedia	13.333333333333334	11.5	Morning	Ghost	Unknown	1968	True																																		Tunnel Hill	34.84063	-85.04273	description		Tunnel Hill - Tunnel Hill (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			the day or night (SpaCy_Score: 0.0000, Rule_Score: 0.4000), each day (SpaCy_Score: 0.0000, Rule_Score: 0.4000), July 2005 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Napfor (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									a couple of miles (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			two (SpaCy_Score: 0.0000, Rule_Score: 0.4000), One (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	haunting (SpaCy_Score: 0.0000, Rule_Score: 0.9000), ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					Tunnel Hill - Tunnel Hill (Score: 0.0000)	Tunnel Hill - Tunnel Hill (Score: 0.4000)								the day or night (Score: 0.0000), each day (Score: 0.0000), July 2005 (Score: 0.0000)	the day or night (Score: 0.4000), each day (Score: 0.4000), July 2005 (Score: 0.4000)		Napfor (Score: 0.0000)	Napfor (Score: 0.4000)																										a couple of miles (Score: 0.0000)	a couple of miles (Score: 0.4000)								two (Score: 0.0000), One (Score: 0.0000)	two (Score: 0.4000), One (Score: 0.4000)		haunting (Score: 0.0000), ghost (Score: 0.0000)	haunting (Score: 0.9000), ghost (Score: 0.9000)					"[{""text"": ""Tunnel Hill - Tunnel Hill"", ""label"": ""ORG"", ""start"": 0, ""end"": 25, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""a couple of miles"", ""label"": ""QUANTITY"", ""start"": 37, ""end"": 54, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Napfor"", ""label"": ""NORP"", ""start"": 76, ""end"": 82, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two"", ""label"": ""CARDINAL"", ""start"": 164, ""end"": 167, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the day or night"", ""label"": ""DATE"", ""start"": 753, ""end"": 769, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""each day"", ""label"": ""DATE"", ""start"": 1011, ""end"": 1019, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 1021, ""end"": 1024, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""haunting"", ""label"": ""GHOST_TYPE"", ""start"": 1044, ""end"": 1052, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 1066, ""end"": 1071, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""July 2005"", ""label"": ""DATE"", ""start"": 1389, ""end"": 1398, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	they say that if you go in the school's gym and turn out all the lights and walk around the gym 15 times that the gym will light up again and you will here somebody scream get out and if you don't get out right away there is a man who built the gym and was at the top of it and fell but there was some more who fell with him and they buried them there you can even walk around stomping the floor and hear echos in certain places and there is a crack from were back in 1997 were somebody did it and didn't leave right away and the people who fell with him tried to get out and they say that if he wouldn't of went screaming that he would be in the gym floor with them.	lost creek elementary	kentucky	KY	-83.20859999999999	37.3137	-83.2077645	37.3160706	False	False	1997/01/01	description	13.183333333333334	11.5	Afternoon	Ghost Light	Unknown	1997	False																																		lost creek elementary	37.3137	-83.20859999999999	original					1997 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													15 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															1997 (Score: 0.0000)	1997 (Score: 0.4000)																																						15 (Score: 0.0000)	15 (Score: 0.4000)								"[{""text"": ""15"", ""label"": ""CARDINAL"", ""start"": 96, ""end"": 98, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1997"", ""label"": ""DATE"", ""start"": 468, ""end"": 472, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	Willard ELemantry School - it is said at night you can walk into the gymnasium and u are able to see glowing figures also there is blodd that seems to run from the walls!!	Willard	kentucky	KY	-83.068685	37.1290041	-83.2077645	37.3160706	False	True	1975/04/06	wikipedia		11.5	Afternoon	Ghost Light	Unknown	1975	True																																		Willard	37.1290041	-83.068685	original	blodd (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Willard ELemantry School (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)					blodd (Score: 0.0000)	blodd (Score: 0.4000)		Willard ELemantry School (Score: 0.0000)	Willard ELemantry School (Score: 0.4000)																																									night (Score: 0.0000)	night (Score: 0.4000)														"[{""text"": ""Willard ELemantry School"", ""label"": ""ORG"", ""start"": 0, ""end"": 24, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 41, ""end"": 46, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""blodd"", ""label"": ""PERSON"", ""start"": 131, ""end"": 136, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perry County	United States	Western Sizzler Stake house - not used any more for any thing. a woman seen what she thought was a man trying to get in the old restaurant. Her and some man close by went to look. No one was around. Then movement inside was heard. They called the police. The officer to heard the sounds, but the doors was chained, and locked. The windows boarded up. No one could have got in side.	Hazard	kentucky	KY	-83.1932284	37.24954	-83.2077645	37.3160706	True	True	1700/02/26	wikipedia	13.166666666666666	11.5	Morning	Unknown	Unknown	1700	True																																		Hazard	37.24954	-83.1932284	original		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						House (Score: 0.0000)	House (Score: 0.4000)																																																								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 22, ""end"": 27, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Perryville	United States	When calling on the ghost of the bridge, your car will not start when you go to leave for awhile. Also noted very cold on the bridge.	Hank's Bridge	kentucky	KY			-84.9516234	37.650351	False	True	1977/02/26	wikipedia		11.5	Unknown	Ghost	Supernatural Phenomenon	1977	False																																																								ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)																																																								ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 20, ""end"": 25, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Perryville	United States	"An Old abandoned Dutch Church with Iron Doors. If you place your hands on the doors, they will feel hot...like the ""Gates of Hell"". Put your ear on the door and hear a church sermon-taking place."	Old Mud Meeting House	kentucky	KY	-84.8630084	37.7239641	-84.9516234	37.650351	False	False	2025/02/26	wikipedia	13.166666666666666	11.5	Afternoon	Unknown	Unknown	2025	False																																		Old Mud Meeting House	37.7239641	-84.8630084	original		Dutch Church (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Iron Doors (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									Gates of Hell (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													Dutch Church (Score: 0.0000), Iron Doors (Score: 0.0000)	Dutch Church (Score: 0.4000), Iron Doors (Score: 0.4000)																										Gates of Hell (Score: 0.0000)	Gates of Hell (Score: 0.4000)																													"[{""text"": ""Dutch Church"", ""label"": ""ORG"", ""start"": 17, ""end"": 29, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Iron Doors"", ""label"": ""ORG"", ""start"": 35, ""end"": 45, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Gates of Hell"", ""label"": ""WORK_OF_ART"", ""start"": 116, ""end"": 129, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Pike County	United States	There was a worker that died in this mine due to an aneurysm. The mine is abandoned now. It is said that the night watch man can hear equipment running inside the mine even though it is abandoned.	Kiah Creek Mining	kentucky	KY			-82.4752757	37.4842087	False	False	2008/02/26	wikipedia		11.5	Afternoon	Ghost Light	Death	2008	False																																		Kiah Creek School (historical)	38.04676	-82.25292	description																night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																		night (Score: 0.0000)	night (Score: 0.4000)														"[{""text"": ""night"", ""label"": ""TIME"", ""start"": 109, ""end"": 114, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Pikeville	United States	Late at night an image of a rail road worker can be seen carrying and swinging a lantern back and forth. It has been told that the man was killed while trying to warn a child to stay off the tracks while the train had been worked on, only he was caught and pinned by the train when he fell and knocked himself unconscious. Being crushed to death.	Mikes Branch	kentucky	KY	-82.4815545	37.566784	-82.5187629	37.4792672	False	True	1945/02/26	wikipedia	13.166666666666666	11.5	Afternoon	Ghost Light	Murder	1945	True																																		Mikes Branch	37.566784	-82.4815545	original																																																																																	[]	[]
Pikeville	United States	Wickham hall - has been haunted for many years now. People have been reported saying that in the early hours of the morning that there is a young child that roams the third floor halls of Wickham. Many say that the child can be seen jumping off of the stairs of the third floor. Other times people have seen the child in the corners of the hall crying for its parents.	Pikeville College	kentucky	KY	-82.5209983	37.4791788	-82.5187629	37.4792672	False	True	2009/02/26	wikipedia	13.35	11.5	Morning	Unknown	Supernatural Phenomenon	2009	True																																		Pikeville College	37.4791788	-82.5209983	original	Wickham hall (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Wickham (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				many years (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											the early hours of the morning (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	third (SpaCy_Score: 0.0000, Rule_Score: 0.4000), third (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				Wickham hall (Score: 0.0000), Wickham (Score: 0.0000)	Wickham hall (Score: 0.4000), Wickham (Score: 0.4000)											many years (Score: 0.0000)	many years (Score: 0.4000)																																the early hours of the morning (Score: 0.0000)	the early hours of the morning (Score: 0.4000)		third (Score: 0.0000), third (Score: 0.0000)	third (Score: 0.4000), third (Score: 0.4000)											"[{""text"": ""Wickham hall"", ""label"": ""PERSON"", ""start"": 0, ""end"": 12, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""many years"", ""label"": ""DATE"", ""start"": 36, ""end"": 46, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the early hours of the morning"", ""label"": ""TIME"", ""start"": 93, ""end"": 123, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""third"", ""label"": ""ORDINAL"", ""start"": 167, ""end"": 172, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Wickham"", ""label"": ""PERSON"", ""start"": 188, ""end"": 195, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""third"", ""label"": ""ORDINAL"", ""start"": 266, ""end"": 271, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Pine Knot	United States	Down towards the lower part of Cal Hill just as you round the corner before the church a black object will chase you, sometimes as far as the church, sometimes even farther. There used to be an old house there and if you went in you could see a soldier's jacket hanging on the back of a chair and blood in one of the jacket's pockets.	Cal Hill Rd	kentucky	KY	-84.4077741	36.6492206	-84.4385489	36.6509124	False	False	2025/05/26	wikipedia	13.25	11.5	Morning	Unknown	War	2025	True																																		Pine Knot	36.65091	-84.43855	description		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)							Cal Hill (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						House (Score: 0.0000)	House (Score: 0.4000)																				Cal Hill (Score: 0.0000)	Cal Hill (Score: 0.4000)																										one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""Cal Hill"", ""label"": ""FAC"", ""start"": 31, ""end"": 39, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 198, ""end"": 203, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 306, ""end"": 309, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Pineville	United States	Many believe the girls bathroom is haunted by a girl named Connie. The lights will flicker; the water will turn on by its self. Toilets will flush by them selves. She will walk to your style and open the door. She will scream and yell.	Pineville Independent Schools	kentucky	KY	-83.6983152	36.7631394	-83.6949176	36.76203	False	False	2025/02/26	wikipedia	13.55	11.5	Unknown	Unknown	Supernatural Phenomenon	2025	False																																		Pineville Independent Schools	36.7631394	-83.6983152	original	Connie (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																				Connie (Score: 0.0000)	Connie (Score: 0.4000)																																																											"[{""text"": ""Connie"", ""label"": ""PERSON"", ""start"": 59, ""end"": 65, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
