city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Wilmington	United States	Outside of Wilmington, Ohio on Haw Chapel Road a small cemetery has a tombstone that glows from the road. Standing underneath a grove of trees and looking back at the cemetery a distinct light emanates from one of the tombstones close to the road.	Haw Chapel Cemetery	ohio	OH	-83.7710068	39.4975121	-83.8285375	39.4453393	False	False	1950/02/26	wikipedia	12.85		Evening	Ghost Light	Unknown	1950	False																																		Haw Chapel Cemetery	39.4975121	-83.7710068	original			Wilmington (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Ohio (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									Wilmington (Score: 0.0000), Ohio (Score: 0.0000)	Wilmington (Score: 0.4000), Ohio (Score: 0.4000)																																												one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""Wilmington"", ""label"": ""GPE"", ""start"": 11, ""end"": 21, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Ohio"", ""label"": ""GPE"", ""start"": 23, ""end"": 27, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 207, ""end"": 210, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Wilmington	United States	The old mill was built before the civil war. A man that fought during the war brought back illegal slave children about 9 of them. The man would beat the children constantly for doing little things like laughing or having a good time. The man locked the children away from everything they once loved to do. One night while the man was sleeping the children entered his bedroom and slaughter the old man. you can see little kids at night running around, or even here screams coming for the cries of the children. Sometimes when you enter their cabin you can actually see all the little children getting there revenge on the old man. And you can sometimes see a man and two children standing in front of the cabin he will be holding one child’s hand and with the other he will be holding his hat a crossed his heart staring at you	The Old Mill	ohio	OH	-83.8233755	39.4435115	-83.8285375	39.4453393	True	False	2025/02/26	wikipedia	12.916666666666666		Afternoon	Unknown	Murder	2025	True																																		Town of Wilmington	42.56093	-71.16543	description								the civil war (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								One night (SpaCy_Score: 0.0000, Rule_Score: 0.4000), night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		about 9 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), two (SpaCy_Score: 0.0000, Rule_Score: 0.4000), one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																								the civil war (Score: 0.0000)	the civil war (Score: 0.4000)																							One night (Score: 0.0000), night (Score: 0.0000)	One night (Score: 0.4000), night (Score: 0.4000)					about 9 (Score: 0.0000), two (Score: 0.0000), one (Score: 0.0000)	about 9 (Score: 0.4000), two (Score: 0.4000), one (Score: 0.4000)								"[{""text"": ""the civil war"", ""label"": ""EVENT"", ""start"": 30, ""end"": 43, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""about 9"", ""label"": ""CARDINAL"", ""start"": 114, ""end"": 121, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One night"", ""label"": ""TIME"", ""start"": 307, ""end"": 316, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 431, ""end"": 436, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""two"", ""label"": ""CARDINAL"", ""start"": 668, ""end"": 671, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 731, ""end"": 734, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Woodville	United States	Story of a Man that murdered his wife and a terrible face keeps appearing on the stone. It has been attempted several times to remove it, only for it to reappear soon after.	The Haunted tombstone	ohio	OH			-83.3657601	41.4514404	False	False	2025/03/26	wikipedia	12.883333333333333		Morning	Ghost	Murder	2025	False																																																																																																																						[]	[]
Winchester	United States	tears flow from a statue. Arrows on the back of graves that has nothing to do with the children they point to, the children are buried in a circle with one grave of a baby in the center. Voices calling your name as you near the statue that cries.	Winchester cemetery	ohio	OH	-83.6471455	38.9384727	-83.6507541	38.9417359	True	False	1914/02/26	wikipedia	12.9		Afternoon	Unknown	Unknown	1914	False																																		Winchester cemetery	38.9384727	-83.6471455	original																		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																						one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 152, ""end"": 155, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Wooster	United States	Gault Learning Center - Witnesses report to hear their names being called at night and there is nobody there doors slam. It is an old building it was built in 1901	Beall Ave. School	ohio	OH	-81.9343449	40.81086	-81.935143	40.8050565	False	False	1901/01/01	description	12.883333333333333		Afternoon	Unknown	Unknown	1901	True																																		Beall Ave. School	40.81086	-81.9343449	original		Gault Learning Center - Witnesses (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			1901 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																			Gault Learning Center - Witnesses (Score: 0.0000)	Gault Learning Center - Witnesses (Score: 0.4000)								1901 (Score: 0.0000)	1901 (Score: 0.4000)																																															"[{""text"": ""Gault Learning Center - Witnesses"", ""label"": ""ORG"", ""start"": 0, ""end"": 33, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1901"", ""label"": ""DATE"", ""start"": 159, ""end"": 163, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Wooster	United States	Freedlander Theatre - People dressed in clothes from the early 20th century have been seen sitting in several rows of the theatre seemingly waiting for a show begin. They could not be heard, but looked as if they were laughing and talking.	College of Wooster	ohio	OH	-81.9336187	40.8110501	-81.935143	40.8050565	False	True	1866/02/26	wikipedia	12.85		Morning	Unknown	Unknown	1866	True																																		College of Wooster	40.8110501	-81.9336187	original					the early 20th century (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																												the early 20th century (Score: 0.0000)	the early 20th century (Score: 0.4000)																																															"[{""text"": ""the early 20th century"", ""label"": ""DATE"", ""start"": 53, ""end"": 75, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Wooster	United States	On a trial day, a couple were getting a divorce. The man was sitting behind her in the court, and grabbed her head, then slit her throat, killing her in the courtroom. It happened in 1982. Later, workers were working on the place. Some refused to go back and work because they kept seeing a lady in a red dress. At night she walks around, and has been seen several times.	Court House	ohio	OH	-81.94308889999999	40.7993183	-81.935143	40.8050565	False	True	1982/01/01	description	12.85		Afternoon	Unknown	Murder	1982	True																																		Court House	40.7993183	-81.94308889999999	original					a trial day (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1982 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																												a trial day (Score: 0.0000), 1982 (Score: 0.0000)	a trial day (Score: 0.4000), 1982 (Score: 0.4000)																																															"[{""text"": ""a trial day"", ""label"": ""DATE"", ""start"": 3, ""end"": 14, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1982"", ""label"": ""DATE"", ""start"": 183, ""end"": 187, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Wooster	United States	"The fine dining area of the restaurant, in this former Wayne County Jail in Wooster, used to actually be the cell block. The area is located in the basement of the building. The restaurant is said to be haunted by a man who was the first, and only, person to be hung in Wayne County. He was locked up in a cell on the basement floor, but was hung on the third floor. His actions are noticed most late in the evening and early morning hours. Several restaurant managers have made comments about calls being made to the tavern (a separate building that was once used as the jail garage - now used as ""The Olde Jaol Tavern"") from the fine dining phone when there is no-one in the fine dining area. Also, flickering lights and banging of steel bars are common occurrences."	The Olde Jaol Restaurant	ohio	OH	-81.9418312	40.7994102	-81.935143	40.8050565	True	True	2025/02/26	wikipedia	12.85		Morning	Unknown	Supernatural Phenomenon	2025	False																																		Wooster	35.20203	-92.45599	description	Wayne County Jail (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		Wooster (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Wayne County (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								The Olde Jaol Tavern (SpaCy_Score: 0.0000, Rule_Score: 0.4000)					early morning hours (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	first (SpaCy_Score: 0.0000, Rule_Score: 0.4000), third (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				Wayne County Jail (Score: 0.0000)	Wayne County Jail (Score: 0.4000)					Wooster (Score: 0.0000), Wayne County (Score: 0.0000)	Wooster (Score: 0.4000), Wayne County (Score: 0.4000)																							The Olde Jaol Tavern (Score: 0.0000)	The Olde Jaol Tavern (Score: 0.4000)														early morning hours (Score: 0.0000)	early morning hours (Score: 0.4000)		first (Score: 0.0000), third (Score: 0.0000)	first (Score: 0.4000), third (Score: 0.4000)											"[{""text"": ""Wayne County Jail"", ""label"": ""PERSON"", ""start"": 55, ""end"": 72, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Wooster"", ""label"": ""GPE"", ""start"": 76, ""end"": 83, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""first"", ""label"": ""ORDINAL"", ""start"": 232, ""end"": 237, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Wayne County"", ""label"": ""GPE"", ""start"": 270, ""end"": 282, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""third"", ""label"": ""ORDINAL"", ""start"": 354, ""end"": 359, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""early morning hours"", ""label"": ""TIME"", ""start"": 420, ""end"": 439, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""The Olde Jaol Tavern"", ""label"": ""WORK_OF_ART"", ""start"": 599, ""end"": 619, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Wooster	United States	you will here loud music that only a few people can hear. It will either be a comical kind of music or sad music. it depends what mood the ghost is in. some times she will come up and grab you because you look sad and she is lonely.	Taco Bell	ohio	OH	-81.93377149999999	40.8221722	-81.935143	40.8050565	True	True	2017/02/26	wikipedia	12.85		Unknown	Ghost	Supernatural Phenomenon	2017	False	ohio	Few Witnesses	Little Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Short daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents	Moderate Alcohol Consumption	Moderate Alcohol-Related Deaths	Few Homicides	Moderate Cases	High Prevalence	High Prevalence	Moderate Cases	High Prevalence	Few Reported Cases	Moderate Cases	Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Taco Bell	40.8221722	-81.93377149999999	original																			ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)																																																								ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 139, ""end"": 144, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Xenia	United States	Reports of little children laughing and playing in some of the buildings.	Ohio Veterans Children 92s Home	ohio	OH	-83.9206001	39.6702504	-83.9296526	39.6847822	False	False	2025/05/26	wikipedia	12.783333333333331		Unknown	Unknown	Unknown	2025	True																																		Ohio Veterans Childrens Home	39.66867	-83.92326	description																																																																																	[]	[]
Xenia	United States	It is said that the ghost of a teacher brutally murdered over 100 years ago on that property roams the school searching for their murder.	Spring Hill Elementary	ohio	OH	-83.9689223	39.6713894	-83.9296526	39.6847822	False	True	2007/05/26	wikipedia	12.9		Unknown	Ghost	Murder	2007	False																																		Spring Hill	38.74306	-94.82552	description					100 years ago (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)														100 years ago (Score: 0.0000)	100 years ago (Score: 0.4000)																																									ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 20, ""end"": 25, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""100 years ago"", ""label"": ""DATE"", ""start"": 62, ""end"": 75, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Yellow Springs	United States	It is said that the last room on the left of Dodd Hall is haunted by a little boy that will pounce on students in the middle of the night. Sometimes people feel as though they are being pushed down in the beds. The little boy longs for a friend and may try to reach for someone’s hand. Many other places on campus our haunted as well.	Antioch	ohio	OH	-83.8877186	39.7993346	-83.88687399999999	39.8064486	False	False	1910/02/26	wikipedia	12.866666666666667		Afternoon	Ghost Light	Supernatural Phenomenon	1910	False																																		Antioch	39.7993346	-83.8877186	original	Dodd Hall (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				the middle of the night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																Dodd Hall (Score: 0.0000)	Dodd Hall (Score: 0.4000)											the middle of the night (Score: 0.0000)	the middle of the night (Score: 0.4000)																																															"[{""text"": ""Dodd Hall"", ""label"": ""PERSON"", ""start"": 45, ""end"": 54, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the middle of the night"", ""label"": ""DATE"", ""start"": 114, ""end"": 137, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Yellow springs	United States	There have been reports of many sightings there from Indians to a woman named Helen whom her father named after the park when she died.	Glen Helen	ohio	OH	-83.8850876	39.8009891	-83.88687399999999	39.8064486	False	True	2008/02/26	wikipedia	12.883333333333333		Afternoon	Ghost Light	Death	2008	True																																		Yellow Medicine County	44.71625	-95.86836	description	Helen (SpaCy_Score: 0.0000, Rule_Score: 0.4000)					Indians (SpaCy_Score: 0.0000, Rule_Score: 0.4000)															Helen (Score: 0.0000)	Helen (Score: 0.4000)														Indians (Score: 0.0000)	Indians (Score: 0.4000)																																												"[{""text"": ""Indians"", ""label"": ""NORP"", ""start"": 53, ""end"": 60, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Helen"", ""label"": ""PERSON"", ""start"": 78, ""end"": 83, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Youngstown	United States	Strange growling and whisperings have been heard in the back stairwell by Resident Assistants during the summer. Occupants in three person rooms at the end of the hall report hearing scratching on the ceiling and strange occurrences. The apparition of a janitor was seen on the 6th floor.	Youngstown State University, Kilcawley House	ohio	OH	-80.64852549999999	41.1069767	-80.6495194	41.0997803	True	True	2016/02/26	wikipedia	12.9		Unknown	Ghost	Natural Disaster	2016	True	ohio	Moderate Witnesses	Strong Evidence	Some Evidence	Rare Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Moderate Sightings	Moderate Sightings	Few Incidents	Few Incidents	Few Paranormal Incidents	Moderate Alcohol Consumption	Moderate Alcohol-Related Deaths	Moderate Homicide Rate								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Youngstown State University, Kilcawley House	41.1069767	-80.64852549999999	original		Resident (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			the summer (SpaCy_Score: 0.0000, Rule_Score: 0.4000)												6th (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	three (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	apparition (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					Resident (Score: 0.0000)	Resident (Score: 0.4000)								the summer (Score: 0.0000)	the summer (Score: 0.4000)																																			6th (Score: 0.0000)	6th (Score: 0.4000)		three (Score: 0.0000)	three (Score: 0.4000)		apparition (Score: 0.0000)	apparition (Score: 0.9000)					"[{""text"": ""Resident"", ""label"": ""ORG"", ""start"": 74, ""end"": 82, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the summer"", ""label"": ""DATE"", ""start"": 101, ""end"": 111, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""three"", ""label"": ""CARDINAL"", ""start"": 126, ""end"": 131, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""apparition"", ""label"": ""GHOST_TYPE"", ""start"": 238, ""end"": 248, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""6th"", ""label"": ""ORDINAL"", ""start"": 278, ""end"": 281, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Zaleski	United States	Near the Zaleski CCC Camp is an old railway tunnel named Moonville Tunnel. The tunnel is still there and many local kids swim there in the creek. In the 1800's during a thunderstorm the trestle or train bridge was washed out. With no other way to stop the train the signalman stood this side of the creek where the trestle had stood. On the opposite bank was just about 20 feet then the tunnel itself. On the other side of the tunnel was a turn in the track. It was near midnight so the story goes when the signalman was waving the lantern to warn of danger. He knew it was of little use because of the layout of the track and tunnel before the trestle. The train probably didn't even see his light before crashing into the ravine below. A lot of people died that night in the crash. People who live down in the area swear that they've been to the tunnel on the anniversary of the tragic disaster. They swear that you can clearly see the signalman lamp swinging it's warning and you can see the light of the oncoming train.	Moonville Tunnel	ohio	OH	-82.3245566	39.3084376	-82.39487590000002	39.282293	False	False	2025/02/26	wikipedia	12.883333333333333		Afternoon	Ghost Light	Death	2025	True																																		Moonville Tunnel	39.3084376	-82.3245566	original		the Zaleski CCC Camp (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		Moonville Tunnel (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	1800 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)										about 20 feet (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	midnight (SpaCy_Score: 0.0000, Rule_Score: 0.4000), that night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								the Zaleski CCC Camp (Score: 0.0000)	the Zaleski CCC Camp (Score: 0.4000)					Moonville Tunnel (Score: 0.0000)	Moonville Tunnel (Score: 0.4000)		1800 (Score: 0.0000)	1800 (Score: 0.4000)																													about 20 feet (Score: 0.0000)	about 20 feet (Score: 0.4000)		midnight (Score: 0.0000), that night (Score: 0.0000)	midnight (Score: 0.4000), that night (Score: 0.4000)														"[{""text"": ""the Zaleski CCC Camp"", ""label"": ""ORG"", ""start"": 5, ""end"": 25, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Moonville Tunnel"", ""label"": ""LOC"", ""start"": 57, ""end"": 73, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1800"", ""label"": ""DATE"", ""start"": 153, ""end"": 157, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""about 20 feet"", ""label"": ""QUANTITY"", ""start"": 364, ""end"": 377, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""midnight"", ""label"": ""TIME"", ""start"": 471, ""end"": 479, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""that night"", ""label"": ""TIME"", ""start"": 759, ""end"": 769, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Zanesville	United States	On Moxahala Ave. there are ghosts from the civil war, escaped slaves who came to Ohio to stay while trying to get their freedom. Also on Putnam Ave. too.	Moxahala Ave.	ohio	OH	-82.0051831	39.9151264	-82.0131924	39.9403453	False	True	2025/05/26	wikipedia	12.816666666666666		Unknown	Ghost	War	2025	False																																		Ohio	40.25034	-83.00018	description	Moxahala Ave (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Putnam Ave (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Ohio (SpaCy_Score: 0.0000, Rule_Score: 0.4000)					the civil war (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													Moxahala Ave (Score: 0.0000)	Moxahala Ave (Score: 0.4000)		Putnam Ave (Score: 0.0000)	Putnam Ave (Score: 0.4000)		Ohio (Score: 0.0000)	Ohio (Score: 0.4000)														the civil war (Score: 0.0000)	the civil war (Score: 0.4000)																																						"[{""text"": ""Moxahala Ave"", ""label"": ""PERSON"", ""start"": 3, ""end"": 15, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the civil war"", ""label"": ""EVENT"", ""start"": 39, ""end"": 52, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Ohio"", ""label"": ""GPE"", ""start"": 81, ""end"": 85, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Putnam Ave"", ""label"": ""ORG"", ""start"": 137, ""end"": 147, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Zanesville	United States	During rehearsals, music and people talking can be heard coming from backstage. When someone goes to look, nobody can be found.	Zanesville Community Theater	ohio	OH	-82.0133723	39.9507291	-82.0131924	39.9403453	True	False	1914/02/26	wikipedia	12.9		Unknown	Unknown	Unknown	1914	False																																		Zanesville Community Theater	39.9507291	-82.0133723	original																																																																																	[]	[]
Zoar	United States	Several ghosts have been reported in this historic village, our hunt turned up a portal type haunting in an old Nursing Home where the elderly were abused by the matrons hired to look after them.	Zoar Historical Village	ohio	OH	-81.4225259	40.6132892	-81.42233750000001	40.6142285	False	True	1726/02/26	wikipedia	12.9		Unknown	Ghost	Death	1726	True																																		Zoar	45.01497	-88.899	description		Nursing Home (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																	haunting (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					Nursing Home (Score: 0.0000)	Nursing Home (Score: 0.4000)																																																		haunting (Score: 0.0000)	haunting (Score: 0.9000)					"[{""text"": ""haunting"", ""label"": ""GHOST_TYPE"", ""start"": 93, ""end"": 101, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""Nursing Home"", ""label"": ""ORG"", ""start"": 112, ""end"": 124, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Zanesville	United States	Used to be a Military base, Now Low income housing is haunted, If your outside late at night you can see a solider now and then.	Coopermill Manor	ohio	OH	-82.0121589	39.9276731	-82.0131924	39.9403453	False	False	2000/02/26	wikipedia	12.85		Afternoon	Ghost Light	War	2000	True																																		Coopermill Manor	39.9276731	-82.0121589	original																late at night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																		late at night (Score: 0.0000)	late at night (Score: 0.4000)														"[{""text"": ""late at night"", ""label"": ""TIME"", ""start"": 79, ""end"": 92, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Absecon	United States	Late at night, as the only visitors when staying in a private cottage of this B&B, a soft song could be heard playing on a fife (a flute like instrument).  No one else was on this property that night, not even the owner or caretaker.	Pitney House	new jersey	NJ	-74.498728	39.425234	-74.4957076	39.4284503	False	False	1945/02/26	wikipedia	12.916666666666666	11.45	Afternoon	Ghost Light	Unknown	1945	False																																		Pitney House	39.425234	-74.498728	original											B&B (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																								B&B (Score: 0.0000)	B&B (Score: 0.4000)																													"[{""text"": ""B&B"", ""label"": ""WORK_OF_ART"", ""start"": 78, ""end"": 81, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Atco	United States	Strange noise can be heard in theater 12 as if someone is moving their hands across the wall and voice can be heard.	Multiplex	new jersey	NJ	-74.90726409999999	39.7763442	-74.887946	39.7697878	False	False	2016/02/26	wikipedia	12.916666666666666	11.45	Unknown	Unknown	Unknown	2016	False	new jersey	Few Witnesses	Some Evidence	Little Evidence	Rare Events	Rare Events	Occasional Events	Moderate daylight duration	Moderate Sightings	Few Sightings	Moderate Sightings	Few Incidents	Some Incidents	Few Paranormal Incidents	Low Alcohol Consumption	Few Alcohol-Related Deaths	Few Homicides								Moderate Air Pollution	Good Air Quality	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Moderate Air Pollution	Stable Weather Patterns	Low Precipitation Impact	Stable Weather Patterns	Multiplex	39.7763442	-74.90726409999999	original					theater 12 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																												theater 12 (Score: 0.0000)	theater 12 (Score: 0.4000)																																															"[{""text"": ""theater 12"", ""label"": ""DATE"", ""start"": 30, ""end"": 40, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
