city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Boyle	United States	Perryville Battlefield - Sightings of soldier walking the battlefield at night. Reported to be seen by local police.	Perryville	kentucky	KY	-84.9516234	37.650351	-84.8150781	37.6526034	False	True	1936/02/26	wikipedia	13.116666666666667	11.5	Unknown	Full-Bodied Apparition	War	1936	True																																		Perryville	37.650351	-84.9516234	original			Perryville (SpaCy_Score: 0.0000, Rule_Score: 0.4000)													night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											Perryville (Score: 0.0000)	Perryville (Score: 0.4000)																																						night (Score: 0.0000)	night (Score: 0.4000)														"[{""text"": ""Perryville"", ""label"": ""GPE"", ""start"": 0, ""end"": 10, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 73, ""end"": 78, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Bradfordsville	United States	this house belonged to the towns founder. The house has been deserted for at least a hundred years, however at night a piano can be heard playing, and sometimes you can hear a baby cry	the Bradford house	kentucky	KY			-85.1488483	37.4942356	True	False	1942/02/26	wikipedia	13.116666666666667	11.5	Afternoon	Ghost Light	Unknown	1942	False																																		Bradford County	41.78867	-76.51545	description		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		at least a hundred years (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						House (Score: 0.0000), House (Score: 0.0000)	House (Score: 0.4000), House (Score: 0.4000)																																									night (Score: 0.0000)	night (Score: 0.4000)					at least a hundred years (Score: 0.0000)	at least a hundred years (Score: 0.4000)								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 5, ""end"": 10, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 46, ""end"": 51, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""at least a hundred years"", ""label"": ""CARDINAL"", ""start"": 74, ""end"": 98, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 111, ""end"": 116, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Bradfordsville	United States	The house was moved from Old Lick Creek after a family died of cholera in the 1800's. The house had figurines that swayed more than 45 degrees off their setting, sounds of walking throughout the house, a three pound knocking was heard every night for 30 minutes beginning at 7:30 p.m. Sounds of clearing the throat from someone who was not there. Sounds of mirrors falling and crashing and no evidence of such happenings.	George Edelen Home Place	kentucky	KY			-85.1488483	37.4942356	True	False	2025/02/26	wikipedia	13.116666666666667	11.5	Afternoon	Unknown	Death	2025	False																																		Old Lick Creek	37.48396	-85.14135	description	Lick Creek (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			1800 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)										45 degrees (SpaCy_Score: 0.0000, Rule_Score: 0.4000), three pound (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	every night (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 30 minutes (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 7:30 p.m. (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		more than (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Lick Creek (Score: 0.0000)	Lick Creek (Score: 0.4000)		House (Score: 0.0000), House (Score: 0.0000), House (Score: 0.0000)	House (Score: 0.4000), House (Score: 0.4000), House (Score: 0.4000)								1800 (Score: 0.0000)	1800 (Score: 0.4000)																													45 degrees (Score: 0.0000), three pound (Score: 0.0000)	45 degrees (Score: 0.4000), three pound (Score: 0.4000)		every night (Score: 0.0000), 30 minutes (Score: 0.0000), 7:30 p.m. (Score: 0.0000)	every night (Score: 0.4000), 30 minutes (Score: 0.4000), 7:30 p.m. (Score: 0.4000)					more than (Score: 0.0000)	more than (Score: 0.4000)								"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 4, ""end"": 9, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Lick Creek"", ""label"": ""PERSON"", ""start"": 29, ""end"": 39, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1800"", ""label"": ""DATE"", ""start"": 78, ""end"": 82, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 90, ""end"": 95, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""more than"", ""label"": ""CARDINAL"", ""start"": 122, ""end"": 131, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""45 degrees"", ""label"": ""QUANTITY"", ""start"": 132, ""end"": 142, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 195, ""end"": 200, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""three pound"", ""label"": ""QUANTITY"", ""start"": 204, ""end"": 215, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""every night"", ""label"": ""TIME"", ""start"": 235, ""end"": 246, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""30 minutes"", ""label"": ""TIME"", ""start"": 251, ""end"": 261, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""7:30 p.m."", ""label"": ""TIME"", ""start"": 275, ""end"": 284, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Chapel Hill	United States	There's a legend regarding this strange house not too far from the campus of The University of North Carolina. A man who was in love with a young woman discovered she was in love with a friend of his, so hey had a pistol duel at his house and he was mortally wounded. In his dying moments, he fell on a flat rock that is now stained with his blood to this very day. Student have reported his sad ghost agonizing cries from his fatal wound as well as his girlfriend who died not long after his untimely death.	Dromgoole's Castle	north carolina	NC	-79.0469134	35.9049122	-79.0558445	35.9131996	True	True	2008/02/26	wikipedia	13.116666666666667	11.533333333333331	Unknown	Ghost	Death	2008	True																																		Dromgoole's Castle	35.9049122	-79.0469134	original		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), The University of North Carolina (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			this very day (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					House (Score: 0.0000), The University of North Carolina (Score: 0.0000), House (Score: 0.0000)	House (Score: 0.4000), The University of North Carolina (Score: 0.4000), House (Score: 0.4000)								this very day (Score: 0.0000)	this very day (Score: 0.4000)																																									ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 40, ""end"": 45, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""The University of North Carolina"", ""label"": ""ORG"", ""start"": 77, ""end"": 109, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 233, ""end"": 238, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""this very day"", ""label"": ""DATE"", ""start"": 351, ""end"": 364, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 396, ""end"": 401, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Charlotte	United States	Founders Hall - is haunted by a girl whose corpse was sold to the medical school here.	Founders College	north carolina	NC	-80.8421901	35.2268495	-80.8431267	35.2270869	False	False	1973/02/26	wikipedia	13.116666666666667	11.533333333333331	Unknown	Full-Bodied Apparition	Supernatural Phenomenon	1973	False																																		Founders College	35.2268495	-80.8421901	original																																																																																	[]	[]
Charlotte	United States	The Latta Family used to live in the Latta Plantation. It's now a historic site, and is haunted by the family. Frequently during tour, strange things happen, like the tourist would hear kids playing in the attic, running around. One time during a tour, the tour guide had introduced the tourist a cane, that was used by one of the members of the family, and all of a sudden it started moving as if a spirit was walking on it, and it then fell on the ground. Occurrences happened when employees are in the house alone, doors would slam shut. Shadows are seen every now and then as well.	Latta Plantation	north carolina	NC	-80.9180086	35.3524488	-80.8431267	35.2270869	False	True	2025/05/26	wikipedia	13.116666666666667	11.533333333333331	Morning	Ghost	Supernatural Phenomenon	2025	True																																		Latta Plantation	35.3524488	-80.9180086	original		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		the Latta Plantation (SpaCy_Score: 0.0000, Rule_Score: 0.4000)														One (SpaCy_Score: 0.0000, Rule_Score: 0.4000), one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	spirit (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					House (Score: 0.0000)	House (Score: 0.4000)					the Latta Plantation (Score: 0.0000)	the Latta Plantation (Score: 0.4000)																																									One (Score: 0.0000), one (Score: 0.0000)	One (Score: 0.4000), one (Score: 0.4000)		spirit (Score: 0.0000)	spirit (Score: 0.9000)					"[{""text"": ""the Latta Plantation"", ""label"": ""LOC"", ""start"": 33, ""end"": 53, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 229, ""end"": 232, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 320, ""end"": 323, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""spirit"", ""label"": ""GHOST_TYPE"", ""start"": 400, ""end"": 406, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 505, ""end"": 510, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Charlotte	United States	The original building in this location was constructed in the late 1800's, as a church. In 1903 it was rebuilt into the structure, which exists there today. The church was taken over by the city, in the 1940's or early 1950's, and renovated into a theatre. Now, almost 100 years later, you can hear people walking around in the Church/Theatre when the facility is closed. As well, a few of the employees have noted that sometimes when they are working in the sub-basement, they can hear faint singing coming from above them.	Loonis McGlohan Theatre (Spirit Square)	north carolina	NC	-80.83994	35.228964	-80.8431267	35.2270869	True	False	1903/01/01	description	13.116666666666667	11.533333333333331	Afternoon	Mist	Unknown	1903	False																																		Loonis McGlohan Theatre (Spirit Square)	35.228964	-80.83994	original		the Church/Theatre (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			the late 1800's (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1903 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), today (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1940 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 1950 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), almost 100 years later (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																			the Church/Theatre (Score: 0.0000)	the Church/Theatre (Score: 0.4000)								the late 1800's (Score: 0.0000), 1903 (Score: 0.0000), today (Score: 0.0000), 1940 (Score: 0.0000), 1950 (Score: 0.0000), almost 100 years later (Score: 0.0000)	the late 1800's (Score: 0.4000), 1903 (Score: 0.4000), today (Score: 0.4000), 1940 (Score: 0.4000), 1950 (Score: 0.4000), almost 100 years later (Score: 0.4000)																																															"[{""text"": ""the late 1800's"", ""label"": ""DATE"", ""start"": 58, ""end"": 73, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1903"", ""label"": ""DATE"", ""start"": 91, ""end"": 95, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""today"", ""label"": ""DATE"", ""start"": 150, ""end"": 155, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1940"", ""label"": ""DATE"", ""start"": 203, ""end"": 207, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1950"", ""label"": ""DATE"", ""start"": 219, ""end"": 223, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""almost 100 years later"", ""label"": ""DATE"", ""start"": 262, ""end"": 284, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the Church/Theatre"", ""label"": ""ORG"", ""start"": 324, ""end"": 342, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Charlotte	United States	Trail - Walk this trail at night by yourself......Its right beside Independence road. The trail has an old mill house, it is said that a skeleton was found under the mills house bell. (Bring a flashlight, and something to protect yourself because there IS something in this trail.)	McAlpine Creek Park	north carolina	NC	-80.7414651	35.1505123	-80.8431267	35.2270869	False	False	1800/02/26	wikipedia	13.116666666666667	11.533333333333331	Afternoon	Ghost Light	Unknown	1800	False																																		Charlotte Amalie	18.3419	-64.9307	description		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)							Independence Road (SpaCy_Score: 0.0000, Rule_Score: 0.4000)							night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)								House (Score: 0.0000), House (Score: 0.0000)	House (Score: 0.4000), House (Score: 0.4000)																				Independence Road (Score: 0.0000)	Independence Road (Score: 0.4000)																				night (Score: 0.0000)	night (Score: 0.4000)														"[{""text"": ""night"", ""label"": ""TIME"", ""start"": 27, ""end"": 32, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Independence Road"", ""label"": ""FAC"", ""start"": 67, ""end"": 84, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 112, ""end"": 117, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 172, ""end"": 177, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Charlotte	United States	It is said that the school is haunted by a ghost of a girl named Sadie from the 1950's. They say that she spent a lot of time at the school because her Father was a mean drunk and always beat her. One afternoon, she came home late and her Father came after her and she took off down the street. Since she felt safe at the school, she tried to go there, but while crossing the street in front of the school, she got hit by a car and died. They say since she felt safe at the school, her spirit stayed in the school. You can hear banging on the pipes and desks will rattle and bathroom stall doors will open and close by them selves. If you’re in the auditorium, you can look back to the attic window where the projector is and you can see something moving around up there. If you go by the stairs leading to the attic, you get chills on the back of your neck as if to warn you not to go up there.	North West Middle School	north carolina	NC	-80.8565467	35.2570475	-80.8431267	35.2270869	True	True	2025/05/26	wikipedia	13.116666666666667	11.533333333333331	Afternoon	Ghost	Supernatural Phenomenon	2025	True																																		North West Middle School	35.2570475	-80.8565467	original	Sadie (SpaCy_Score: 0.0000, Rule_Score: 0.4000)				1950 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											One afternoon (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000), spirit (SpaCy_Score: 0.0000, Rule_Score: 0.9000)		Sadie (Score: 0.0000)	Sadie (Score: 0.4000)											1950 (Score: 0.0000)	1950 (Score: 0.4000)																																One afternoon (Score: 0.0000)	One afternoon (Score: 0.4000)								ghost (Score: 0.0000), spirit (Score: 0.0000)	ghost (Score: 0.9000), spirit (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 43, ""end"": 48, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""Sadie"", ""label"": ""PERSON"", ""start"": 65, ""end"": 70, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1950"", ""label"": ""DATE"", ""start"": 80, ""end"": 84, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""One afternoon"", ""label"": ""TIME"", ""start"": 197, ""end"": 210, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""spirit"", ""label"": ""GHOST_TYPE"", ""start"": 486, ""end"": 492, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Charlotte	United States	Albright -  There is a ghost of a heartbroken girl whose parents found out about her relationship with another woman who committed suicide in a girl's dorm. Her knocking and door closing and opening has scared several reliable witnesses.	Queens College	north carolina	NC	-80.83279	35.1885164	-80.8431267	35.2270869	True	True	1937/05/15	wikipedia	13.116666666666667	11.533333333333331	Unknown	Ghost	Murder	1937	True																																		Queens College	35.1885164	-80.83279	original	Albright (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																		ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)		Albright (Score: 0.0000)	Albright (Score: 0.4000)																																																					ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""Albright"", ""label"": ""PERSON"", ""start"": 0, ""end"": 8, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 23, ""end"": 28, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Charlotte	United States	Court Yard - well if you go out into the quart yard at certain times in the night you can see the swaying motion of a hung body and you can hear faint screams now and then. Apparitions have been seen of Civil War-era soldiers.	Queens College	north carolina	NC	-80.83279	35.1885164	-80.8431267	35.2270869	True	True	2010/05/04	wikipedia	13.116666666666667	11.533333333333331	Afternoon	Ghost	War	2010	True																																		Queens College	35.1885164	-80.83279	original		Court Yard (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						Civil War-era (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																Court Yard (Score: 0.0000)	Court Yard (Score: 0.4000)																	Civil War-era (Score: 0.0000)	Civil War-era (Score: 0.4000)																																						"[{""text"": ""Court Yard"", ""label"": ""ORG"", ""start"": 0, ""end"": 10, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Civil War-era"", ""label"": ""EVENT"", ""start"": 203, ""end"": 216, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Charlotte	United States	Wallace - Residents have also experienced poltergeist-like activity and cold spots in a corner room of Wallace dorm. - December 2006 Update: a former resident reports: a banging noise in the room, like metal being banged together. Also, other students have heard sounds of papers being dropped in the room. If you stand right outside of the room it is very warm.	Queens College	north carolina	NC	-80.83279	35.1885164	-80.8431267	35.2270869	True	True	2025/09/26	wikipedia	13.15	11.533333333333331	Afternoon	Ghost	Supernatural Phenomenon	2025	True																																		Queens College	35.1885164	-80.83279	original	Wallace (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Wallace - Residents (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			December 2006 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																Wallace (Score: 0.0000)	Wallace (Score: 0.4000)		Wallace - Residents (Score: 0.0000)	Wallace - Residents (Score: 0.4000)								December 2006 (Score: 0.0000)	December 2006 (Score: 0.4000)																																															"[{""text"": ""Wallace - Residents"", ""label"": ""ORG"", ""start"": 0, ""end"": 19, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Wallace"", ""label"": ""PERSON"", ""start"": 103, ""end"": 110, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""December 2006"", ""label"": ""DATE"", ""start"": 119, ""end"": 132, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Chesterfield	United States	Shadows of demon dogs walking around the park. Figures around the bathrooms where mysterious murders happened, and an overwhelming sense of dread.	Shadowline Park	north carolina	NC			-81.66093099999999	35.8101298	False	True	2025/02/23	wikipedia	13.116666666666667	11.533333333333331	Afternoon	Shadow Figure	Supernatural Phenomenon	2025	False																																		Chesterfield County	34.63978	-80.15872	description																																																																																	[]	[]
China Grove	United States	their have been pictures taken in the auditorium with some kind of white figure or light.	South Rowan High School	north carolina	NC	-80.60927459999999	35.5733191	-80.5817318	35.569306	False	True	1509/02/26	wikipedia		11.533333333333331	Afternoon	Ghost Light	Unknown	1509	False																																		People’s Republic of China	35.0	105.0	description																																																																																	[]	[]
Clyde	United States	There is said to be a ghost on hwy 209 which runs alongside the pigeon river. They say if you are driving by this certain spot around midnight, you will pass the spot where a woman was struck by a car and killed. if after you pass here, you look in your rearview mirror, you will see her in your backseat or behind your car.	Hwy 209 below truckstop	north carolina	NC			-82.910691	35.5334379	False	True	2008/02/26	wikipedia	13.116666666666667	11.533333333333331	Afternoon	Ghost	Murder	2008	True																																																					around midnight (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		209 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)																																															around midnight (Score: 0.0000)	around midnight (Score: 0.4000)					209 (Score: 0.0000)	209 (Score: 0.4000)		ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 22, ""end"": 27, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""209"", ""label"": ""CARDINAL"", ""start"": 35, ""end"": 38, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""around midnight"", ""label"": ""TIME"", ""start"": 127, ""end"": 142, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Columbia	United States	Dolly Field - no one lives up there and if you go up there at night this man name Larry that use to live up there in a old house but died some years back will come after you with his tractor some people have been chase by this man.		north carolina	NC			-76.25215210000002	35.9176632	False	False	1940/02/26	wikipedia	13.116666666666667	11.533333333333331	Afternoon	Unknown	Death	1940	False																																						Larry (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Dolly Field (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			some years back (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																Larry (Score: 0.0000)	Larry (Score: 0.4000)		Dolly Field (Score: 0.0000), House (Score: 0.0000)	Dolly Field (Score: 0.4000), House (Score: 0.4000)								some years back (Score: 0.0000)	some years back (Score: 0.4000)																																															"[{""text"": ""Dolly Field"", ""label"": ""ORG"", ""start"": 0, ""end"": 11, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Larry"", ""label"": ""PERSON"", ""start"": 82, ""end"": 87, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 123, ""end"": 128, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""some years back"", ""label"": ""DATE"", ""start"": 138, ""end"": 153, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
