city	country	description	location	state	state_abbrev	longitude	latitude	city_longitude	city_latitude	audio_evidence	visual_evidence	evidence_date	date_source	average_daylight_hours	day_duration	time_of_day	apparition_type	event_type	year	has_witnesses	State	Haunted_Places_Witness_Count_Description	Audio_Evidence_Count_Description	Visual_Evidence_Count_Description	Morning_Event_Count_Description	Evening_Event_Count_Description	Dusk_Event_Count_Description	Avg_Daylight_Hours_In_Year_Description	Appar_Orb_Count_Description	Appar_Ghost_Count_Description	Appar_UFO_Count_Description	Murder_Event_Count_Description	Death_Event_Count_Description	Supernatural_Event_Count_Description	Binge_Drinking_Rate_Description	Annual_Alcohol_Deaths_Description	Homicide_Incidents_Per_100K_Description	Anxiety_Disorder_Count_Description	Attention_Deficit/Hyperactivity_Disorder_Count_Description	Bipolar_Disorder_Count_Description	Primary_Depressive_Disorder_Count_Description	Trauma_And_Stressor_Related_Disorder_Count_Description	Primary_Schizophrenia_And_Other_Psychotic_Disorders_Count_Description	Co_Occurring_Mental_Health_And_Substance_Use_Disorders_Count_Description	Ozone_ppb_Description	SO2_ppb_Description	CO_ppb_Description	PM25_ugm3_Description	PM25_sulfate_ugm3_Description	PM25_nitrate_ugm3_Description	Extreme_Precipitation_Event_Rate_Description	Precipitation_Impact_Rate_Description	Precipitation_Variability_Description	extracted_location_name	extracted_latitude	extracted_longitude	location_source	PERSON	ORG	GPE	LOC	DATE	NORP	PRODUCT	EVENT	FAC	LAW	WORK_OF_ART	LANGUAGE	MONEY	PERCENT	QUANTITY	TIME	ORDINAL	CARDINAL	GHOST_TYPE	HAUNTED_LOCATION	PERSON_SPACY_SCORE	PERSON_RULE_SCORE	PERSON_NLTK_SCORE	ORG_SPACY_SCORE	ORG_RULE_SCORE	ORG_NLTK_SCORE	GPE_SPACY_SCORE	GPE_RULE_SCORE	GPE_NLTK_SCORE	LOC_SPACY_SCORE	LOC_RULE_SCORE	LOC_NLTK_SCORE	DATE_SPACY_SCORE	DATE_RULE_SCORE	DATE_NLTK_SCORE	NORP_SPACY_SCORE	NORP_RULE_SCORE	NORP_NLTK_SCORE	PRODUCT_SPACY_SCORE	PRODUCT_RULE_SCORE	PRODUCT_NLTK_SCORE	EVENT_SPACY_SCORE	EVENT_RULE_SCORE	EVENT_NLTK_SCORE	FAC_SPACY_SCORE	FAC_RULE_SCORE	FAC_NLTK_SCORE	LAW_SPACY_SCORE	LAW_RULE_SCORE	LAW_NLTK_SCORE	WORK_OF_ART_SPACY_SCORE	WORK_OF_ART_RULE_SCORE	WORK_OF_ART_NLTK_SCORE	LANGUAGE_SPACY_SCORE	LANGUAGE_RULE_SCORE	LANGUAGE_NLTK_SCORE	MONEY_SPACY_SCORE	MONEY_RULE_SCORE	MONEY_NLTK_SCORE	PERCENT_SPACY_SCORE	PERCENT_RULE_SCORE	PERCENT_NLTK_SCORE	QUANTITY_SPACY_SCORE	QUANTITY_RULE_SCORE	QUANTITY_NLTK_SCORE	TIME_SPACY_SCORE	TIME_RULE_SCORE	TIME_NLTK_SCORE	ORDINAL_SPACY_SCORE	ORDINAL_RULE_SCORE	ORDINAL_NLTK_SCORE	CARDINAL_SPACY_SCORE	CARDINAL_RULE_SCORE	CARDINAL_NLTK_SCORE	GHOST_TYPE_SPACY_SCORE	GHOST_TYPE_RULE_SCORE	GHOST_TYPE_NLTK_SCORE	HAUNTED_LOCATION_SPACY_SCORE	HAUNTED_LOCATION_RULE_SCORE	HAUNTED_LOCATION_NLTK_SCORE	spacy_entities	nltk_entities
Pulteney	United States	There is an abandoned cemetery in the woods that has no record due to a fire at the town hall. Many apparitions have been seen, including a man in a cowboy hat and trench coat, and a small child. The number of people and from when there were buried are unknown. The only remnants are worn out and broken headstones.	South Pulteney	new york	NY	-77.1880302	42.5009038	-77.16719599999999	42.5250703	False	True	2008/02/26	wikipedia	13.866666666666667	11.416666666666666	Unknown	Ghost	Death	2008	True																																		South Pulteney	42.5009038	-77.1880302	original																																																																																	[]	[]
Pultneyville	United States	Pultneyville Cemetery - Shadows moving in the trees & on the ground with nothing to make them. Various sounds heard by cliff overlooking Lake Ontario.	Williamson	new york	NY	-77.18609289999999	43.2797861	-77.18609289999999	43.2797861	True	True	1761/06/17	wikipedia	13.8	11.416666666666666	Afternoon	Shadow Figure	Unknown	1761	False																																		Williamson County	37.73025	-88.92994	description	Pultneyville Cemetery - Shadows (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Lake Ontario (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																	Pultneyville Cemetery - Shadows (Score: 0.0000)	Pultneyville Cemetery - Shadows (Score: 0.4000)								Lake Ontario (Score: 0.0000)	Lake Ontario (Score: 0.4000)																																																		"[{""text"": ""Pultneyville Cemetery - Shadows"", ""label"": ""PERSON"", ""start"": 0, ""end"": 31, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Lake Ontario"", ""label"": ""LOC"", ""start"": 137, ""end"": 149, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Purchase	United States	Purchase - There is a cemetery on campus. If you happen to be studying in one of the college halls near the cemetery site... especially at night...strange and uncanny occurrences happen from time to time.. If your lucky. Also, there have been rumors of a mental institution that existed at one time near the college behind the woods. In those woods it is known someone committed suicide, they shot themselves with a rifle.	State University of New Yory	new york	NY	-73.6977661	41.0466485	-73.7144477	41.0400135	False	False	2025/12/26	wikipedia	13.8	11.416666666666666	Unknown	Ghost Light	Supernatural Phenomenon	2025	False																																		State University of New Yory	41.0466485	-73.6977661	original																night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000), one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																night (Score: 0.0000)	night (Score: 0.4000)					one (Score: 0.0000), one (Score: 0.0000)	one (Score: 0.4000), one (Score: 0.4000)								"[{""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 74, ""end"": 77, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 139, ""end"": 144, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 290, ""end"": 293, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Putnam	United States	Smalleys Inn Restaurant - building has been there since 1852, several incidents have happened, ghostly images have appeared, phone calling each other, sightings of a little girl, things falling from there places. cold in a little liquor room in the basement strange sounds and feelings.-  December 2003 addition: Local radio station K104.7 sends some of its employees during the Woodman in the Morning show to haunted places during October and Smalleys happens to be the one where they find the most activity. In addition to all the things already listed, the employees have found out that the name of the little girl haunting the place is named Elizabeth Smalley and while on location, she has called the Inn and giggled on the other end. In the wine cellar, there has been large collection of crickets that chirped whenever someone is closed inside. Lights flicker on and off quite often and the radio show employees have heard a multitude of various things while on air, including lots of random static while on a regular cordless phone in which they have heard voices, mostly Elizabeth giggling or sometimes crying. They have also taken many picture riddled with orbs, in some of which faces can be seen. The radio employees also believe that one of the radio show hosts may now be personally haunted by Elizabeth as they have heard her voice on air while he is at different haunted locations.	Carmel	new york	NY	-73.6801297	41.4300937	-73.39706129999999	43.7467286	True	True	1852/01/01	description	13.816666666666666	11.416666666666666	Morning	Ghost	Supernatural Phenomenon	1852	True																																		Mount Carmel	38.41088	-87.76142	description	Woodman (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Elizabeth Smalley (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Elizabeth (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Elizabeth (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Smalleys Inn Restaurant (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Smalleys (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		Inn (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	1852 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), December 2003 (SpaCy_Score: 0.0000, Rule_Score: 0.4000), October (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											Morning (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	haunting (SpaCy_Score: 0.0000, Rule_Score: 0.9000)		Woodman (Score: 0.0000), Elizabeth Smalley (Score: 0.0000), Elizabeth (Score: 0.0000), Elizabeth (Score: 0.0000)	Woodman (Score: 0.4000), Elizabeth Smalley (Score: 0.4000), Elizabeth (Score: 0.4000), Elizabeth (Score: 0.4000)		Smalleys Inn Restaurant (Score: 0.0000), Smalleys (Score: 0.0000)	Smalleys Inn Restaurant (Score: 0.4000), Smalleys (Score: 0.4000)					Inn (Score: 0.0000)	Inn (Score: 0.4000)		1852 (Score: 0.0000), December 2003 (Score: 0.0000), October (Score: 0.0000)	1852 (Score: 0.4000), December 2003 (Score: 0.4000), October (Score: 0.4000)																																Morning (Score: 0.0000)	Morning (Score: 0.4000)					one (Score: 0.0000)	one (Score: 0.4000)		haunting (Score: 0.0000)	haunting (Score: 0.9000)					"[{""text"": ""Smalleys Inn Restaurant"", ""label"": ""ORG"", ""start"": 0, ""end"": 23, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""1852"", ""label"": ""DATE"", ""start"": 56, ""end"": 60, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""December 2003"", ""label"": ""DATE"", ""start"": 289, ""end"": 302, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Woodman"", ""label"": ""PERSON"", ""start"": 379, ""end"": 386, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Morning"", ""label"": ""TIME"", ""start"": 394, ""end"": 401, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""October"", ""label"": ""DATE"", ""start"": 432, ""end"": 439, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Smalleys"", ""label"": ""ORG"", ""start"": 444, ""end"": 452, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""haunting"", ""label"": ""GHOST_TYPE"", ""start"": 618, ""end"": 626, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""Elizabeth Smalley"", ""label"": ""PERSON"", ""start"": 646, ""end"": 663, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Inn"", ""label"": ""LOC"", ""start"": 706, ""end"": 709, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Elizabeth"", ""label"": ""PERSON"", ""start"": 1080, ""end"": 1089, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 1247, ""end"": 1250, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Elizabeth"", ""label"": ""PERSON"", ""start"": 1308, ""end"": 1317, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Queens	United States	voices heard when no on there. Footsteps following you at night. Black woman in white dress seen often sitting in the security desk at night.	American Museum of Moving Image	new york	NY	-73.9239496	40.7563454	-73.7948516	40.7282239	True	True	1949/02/26	wikipedia	13.8	11.416666666666666	Afternoon	Ghost Light	Unknown	1949	True																																		American Museum of Moving Image	40.7563454	-73.9239496	original																night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																		night (Score: 0.0000)	night (Score: 0.4000)														"[{""text"": ""night"", ""label"": ""TIME"", ""start"": 135, ""end"": 140, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Queens	United States	Fort Totten - 150-year-old military base also an old Indian burial ground (under soccer field). Many areas are haunted. In mid-May '00, one guard was dozing in his patrol car at night when he heard a knock on the window. He opened his eyes to see 2 men, one on either side of the car, pointing at him & laughing. He could see right thru them. This guard (an ex-marine) never believed in ghosts & taunted the others who did. The other guards wouldn't go to that area at night & warned him that it was haunted, but he didn't believe them then.	Bayside	new york	NY	-73.7654367	40.7585569	-73.7948516	40.7282239	False	True	1850/02/26	wikipedia	13.716666666666669	11.416666666666666	Afternoon	Mist	War	1850	True																																		Fort Totten	47.98	-98.9929	description			Fort Totten (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		150-year-old (SpaCy_Score: 0.0000, Rule_Score: 0.4000), mid-May '00 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Indian (SpaCy_Score: 0.0000, Rule_Score: 0.4000)										night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000), 2 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)									Fort Totten (Score: 0.0000)	Fort Totten (Score: 0.4000)					150-year-old (Score: 0.0000), mid-May '00 (Score: 0.0000)	150-year-old (Score: 0.4000), mid-May '00 (Score: 0.4000)		Indian (Score: 0.0000)	Indian (Score: 0.4000)																													night (Score: 0.0000)	night (Score: 0.4000)					one (Score: 0.0000), 2 (Score: 0.0000)	one (Score: 0.4000), 2 (Score: 0.4000)								"[{""text"": ""Fort Totten"", ""label"": ""GPE"", ""start"": 0, ""end"": 11, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""150-year-old"", ""label"": ""DATE"", ""start"": 14, ""end"": 26, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Indian"", ""label"": ""NORP"", ""start"": 53, ""end"": 59, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""mid-May '00"", ""label"": ""DATE"", ""start"": 123, ""end"": 134, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 136, ""end"": 139, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""night"", ""label"": ""TIME"", ""start"": 178, ""end"": 183, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""2"", ""label"": ""CARDINAL"", ""start"": 247, ""end"": 248, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Queens	United States	Aurora Concept - Aurora Concept now a Rehab was once a Dancing Studio. A young girl hung herself on the Girls side of the Building in a room, which as a floor entrance too downstairs in one of the closets. Many people have seen a ghost, heard noises, had doors slam on them, lights shut off and on, & radio playing without being turned on.	Flushing	new york	NY	-73.833079	40.7674987	-73.7948516	40.7282239	True	True	1990/02/26	wikipedia	13.7	11.416666666666666	Morning	Unknown	Unknown	1990	True																																		Flushing	43.06308	-83.85107	description		Aurora Concept - Aurora Concept (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)					Aurora Concept - Aurora Concept (Score: 0.0000)	Aurora Concept - Aurora Concept (Score: 0.4000)																																															one (Score: 0.0000)	one (Score: 0.4000)		ghost (Score: 0.0000)	ghost (Score: 0.9000)					"[{""text"": ""Aurora Concept - Aurora Concept"", ""label"": ""ORG"", ""start"": 0, ""end"": 31, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 186, ""end"": 189, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 230, ""end"": 235, ""spacy_score"": 1e-05, ""rule_score"": 0.9}]"	[]
Queens	United States	St. Demetrios Greek Orthodox School - A young boy, wearing the school uniform (A white shirt with a navy blue tie and navy blue pants)he roams the basement hallways with a rope tied around his neck; he was hung. After the boy was missing, a priest vanished. You can still see the little boy in the hallways walking slowly	Jamaica	new york	NY	-73.7889689	40.702677	-73.7948516	40.7282239	False	True	1962/02/26	wikipedia	13.7	11.416666666666666	Unknown	Unknown	Unknown	1962	True																																		Jamaica	18.16667	-77.25	description		St. Demetrios Greek Orthodox School - (SpaCy_Score: 0.0000, Rule_Score: 0.4000), navy (SpaCy_Score: 0.0000, Rule_Score: 0.4000), navy (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						St. Demetrios Greek Orthodox School - (Score: 0.0000), navy (Score: 0.0000), navy (Score: 0.0000)	St. Demetrios Greek Orthodox School - (Score: 0.4000), navy (Score: 0.4000), navy (Score: 0.4000)																																																								"[{""text"": ""St. Demetrios Greek Orthodox School -"", ""label"": ""ORG"", ""start"": 0, ""end"": 37, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""navy"", ""label"": ""ORG"", ""start"": 100, ""end"": 104, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""navy"", ""label"": ""ORG"", ""start"": 118, ""end"": 122, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Queens	United States	St. John's cemetery - Sounds coming from no where, objects appearing, and cold spots reported.	Woodhaven blvd	new york	NY	-73.8596335	40.7088522	-73.7948516	40.7282239	True	False	1990/02/26	wikipedia	13.833333333333334	11.416666666666666	Unknown	Ghost	Unknown	1990	True																																		Woodhaven blvd	40.7088522	-73.8596335	original	St. John's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																				St. John's (Score: 0.0000)	St. John's (Score: 0.4000)																																																											"[{""text"": ""St. John's"", ""label"": ""PERSON"", ""start"": 0, ""end"": 10, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Raquette Lake	United States	this hotel stopped business about 20 years ago and was big in the early 1900's. There was an old lady that stayed there and died in her room. All her stuff still sits in the same spot where she left it. Even though people have moved it, it still finds its way back.	Brightside Hotel	new york	NY	-74.6567199	43.836083	-74.6573899	43.8131196	False	False	2008/02/26	wikipedia	13.783333333333331	11.416666666666666	Unknown	Unknown	Death	2008	False																																		Brightside Hotel	43.836083	-74.6567199	original		Hotel (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			about 20 years ago (SpaCy_Score: 0.0000, Rule_Score: 0.4000), the early 1900's (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																			Hotel (Score: 0.0000)	Hotel (Score: 0.4000)								about 20 years ago (Score: 0.0000), the early 1900's (Score: 0.0000)	about 20 years ago (Score: 0.4000), the early 1900's (Score: 0.4000)																																															"[{""text"": ""Hotel"", ""label"": ""ORG"", ""start"": 5, ""end"": 10, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""about 20 years ago"", ""label"": ""DATE"", ""start"": 28, ""end"": 46, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the early 1900's"", ""label"": ""DATE"", ""start"": 62, ""end"": 78, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Raxbury	United States	The place is in the middle of a forest, Roxbury is the closest town to it. At Burroughs gravesite there is his grave, which is covered with grass. (He was a famous naturalist) and a rock nearby on which he sat and thought about his discoveries. If you sit directly in the center, you will feel a cold spot.	John Burroughs Gravesite	new york	NY	-74.5835611	42.296322	-74.5697617	42.3001868	False	False	2025/02/26	wikipedia	13.683333333333334	11.416666666666666	Afternoon	Unknown	Unknown	2025	False																																		John Burroughs Gravesite	42.296322	-74.5835611	original		Roxbury (SpaCy_Score: 0.0000, Rule_Score: 0.4000), Burroughs (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																						Roxbury (Score: 0.0000), Burroughs (Score: 0.0000)	Roxbury (Score: 0.4000), Burroughs (Score: 0.4000)																																																								"[{""text"": ""Roxbury"", ""label"": ""ORG"", ""start"": 40, ""end"": 47, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Burroughs"", ""label"": ""ORG"", ""start"": 78, ""end"": 87, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lac du Flambeau	United States	This one likes to push people. My mom works there, a couple of times when she was there alone with one other person she would all of a sudden be pushed by an unseen force and was also witnessed by the other person. Another time a surveillance man was in to change tapes and heard screaming and a kid talking, he was the only one there.	Bingo Hall	wisconsin	WI	-89.89179949999999	45.97416140000001	-89.88418329999999	45.9419533	False	True	2025/02/26	wikipedia	13.716666666666669	11.383333333333333	Morning	Unknown	Unknown	2025	True																																		Bingo Hall	45.97416140000001	-89.89179949999999	original																		one (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																						one (Score: 0.0000)	one (Score: 0.4000)								"[{""text"": ""one"", ""label"": ""CARDINAL"", ""start"": 99, ""end"": 102, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Ladysmith	United States	Is said to be Haunted. Possibly built on a cemetery. Rumors of Ghosts. One rumor of a man in a red flannel shirt that was killed with an ax. People that live near the trailer court close by have said they have seen this man standing in their living rooms just watching them.	El Rancho	wisconsin	WI	-91.1105753	45.4799347	-91.1040358	45.4630231	False	True	2002/02/26	wikipedia	13.4	11.383333333333333	Unknown	Ghost	Murder	2002	True																																		El Rancho	35.88919	-106.07975	description																		One (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																																																						One (Score: 0.0000)	One (Score: 0.4000)								"[{""text"": ""One"", ""label"": ""CARDINAL"", ""start"": 71, ""end"": 74, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lake Delton	United States	On Ringling Road there is a trail that leads to a well, sources have seen a white image of a woman visit this well every night between 12 and 3 a.m. A few yards back there is a shack, inside is a stool that a man used to hang himself. This shack has been reported haunted.	Ringling Road	wisconsin	WI	-89.74084510000002	43.5900295	-89.7937357	43.6010909	False	True	1986/05/19	wikipedia	13.683333333333334	11.383333333333333	Morning	Mist	Supernatural Phenomenon	1986	True																																		Village of Lake Delton	43.59363	-89.78582	description									Ringling Road (SpaCy_Score: 0.0000, Rule_Score: 0.4000)						A few yards (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	every night (SpaCy_Score: 0.0000, Rule_Score: 0.4000)		between 12 and 3 a.m. (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																											Ringling Road (Score: 0.0000)	Ringling Road (Score: 0.4000)																	A few yards (Score: 0.0000)	A few yards (Score: 0.4000)		every night (Score: 0.0000)	every night (Score: 0.4000)					between 12 and 3 a.m. (Score: 0.0000)	between 12 and 3 a.m. (Score: 0.4000)								"[{""text"": ""Ringling Road"", ""label"": ""FAC"", ""start"": 3, ""end"": 16, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""every night"", ""label"": ""TIME"", ""start"": 115, ""end"": 126, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""between 12 and 3 a.m."", ""label"": ""CARDINAL"", ""start"": 127, ""end"": 148, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""A few yards"", ""label"": ""QUANTITY"", ""start"": 149, ""end"": 160, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lake Geneva	United States	It is said that this house use to be a home for retarded children. The wealthy from the lakes area & Chicago would send their retarded children there to be raised. It is said that you can hear screams of children and children crying in the various rooms of the house.	Lawrence House Bed &amp; Breakfast	wisconsin	WI	-80.215531	44.490851	-88.4334301	42.5916836	True	False	1837/02/26	wikipedia	13.666666666666666	11.383333333333333	Unknown	Unknown	Unknown	1837	False																																		Lake Geneva	42.59168	-88.43343	description		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000), House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Chicago (SpaCy_Score: 0.0000, Rule_Score: 0.4000)																					House (Score: 0.0000), House (Score: 0.0000)	House (Score: 0.4000), House (Score: 0.4000)		Chicago (Score: 0.0000)	Chicago (Score: 0.4000)																																																					"[{""text"": ""House"", ""label"": ""ORG"", ""start"": 21, ""end"": 26, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Chicago"", ""label"": ""GPE"", ""start"": 101, ""end"": 108, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 261, ""end"": 266, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
Lake Geneva	United States	St. Killians is a graveyard/church. The church was burnt down 10-20 years ago because of a priest haunting it. It is off of Townline Rd. There have been many ghost sightings there including odd noises, shadows, footsteps following you, a bell ringing, and other various noises. - March 2005 Update/Correction: the church was burned down by the lake geneva fire department because it was condemned. they used the church as training for the fire department. there were stories of devil worship going on in the church basement and the stories are TRUE. A group investigated it several times before they put up the no trespassing sign. There are sounds of a bell while you are there but the bell seems to be coming from a house in the distance. While there they report seeing mist around a tombstone that disappeared when they approached. Also repoted, a shadow that moved across the tombstones and vanished. and there are strange smells it is believed they are coming from the swamp that is behind the cemetery.	St. Killians	wisconsin	WI	-88.359332	42.5886283	-88.4334301	42.5916836	True	True	2008/02/26	wikipedia	13.683333333333334	11.383333333333333	Morning	Ghost	Unknown	2008	True																																		Lake Geneva	42.59168	-88.43343	description		House (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	Townline Rd (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	the lake geneva (SpaCy_Score: 0.0000, Rule_Score: 0.4000)	10-20 years ago (SpaCy_Score: 0.0000, Rule_Score: 0.4000), March 2005 (SpaCy_Score: 0.0000, Rule_Score: 0.4000)			Update/Correction (SpaCy_Score: 0.0000, Rule_Score: 0.4000)											haunting (SpaCy_Score: 0.0000, Rule_Score: 0.9000), ghost (SpaCy_Score: 0.0000, Rule_Score: 0.9000)	graveyard (SpaCy_Score: 0.0000, Rule_Score: 0.9000)				House (Score: 0.0000)	House (Score: 0.4000)		Townline Rd (Score: 0.0000)	Townline Rd (Score: 0.4000)		the lake geneva (Score: 0.0000)	the lake geneva (Score: 0.4000)		10-20 years ago (Score: 0.0000), March 2005 (Score: 0.0000)	10-20 years ago (Score: 0.4000), March 2005 (Score: 0.4000)								Update/Correction (Score: 0.0000)	Update/Correction (Score: 0.4000)																																haunting (Score: 0.0000), ghost (Score: 0.0000)	haunting (Score: 0.9000), ghost (Score: 0.9000)		graveyard (Score: 0.0000)	graveyard (Score: 0.9000)		"[{""text"": ""graveyard"", ""label"": ""HAUNTED_LOCATION"", ""start"": 18, ""end"": 27, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""10-20 years ago"", ""label"": ""DATE"", ""start"": 62, ""end"": 77, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""haunting"", ""label"": ""GHOST_TYPE"", ""start"": 98, ""end"": 106, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""Townline Rd"", ""label"": ""GPE"", ""start"": 124, ""end"": 135, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""ghost"", ""label"": ""GHOST_TYPE"", ""start"": 158, ""end"": 163, ""spacy_score"": 1e-05, ""rule_score"": 0.9}, {""text"": ""March 2005"", ""label"": ""DATE"", ""start"": 280, ""end"": 290, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""Update/Correction"", ""label"": ""EVENT"", ""start"": 291, ""end"": 308, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""the lake geneva"", ""label"": ""LOC"", ""start"": 340, ""end"": 355, ""spacy_score"": 1e-05, ""rule_score"": 0.4}, {""text"": ""House"", ""label"": ""ORG"", ""start"": 718, ""end"": 723, ""spacy_score"": 1e-05, ""rule_score"": 0.4}]"	[]
